gene_ids,feature_id,feature_types,genome,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,n_cells,feature_name
ENSG00000065989,ENSG00000065989,Gene Expression,GRCh38,768,0.26213872,0.23280768,77.80346820809248,907.0,6.8112445,768,PDE4A
ENSG00000079999,ENSG00000079999,Gene Expression,GRCh38,1597,0.6869942,0.5229484,53.84393063583814,2377.0,7.774015,1597,KEAP1
ENSG00000130734,ENSG00000130734,Gene Expression,GRCh38,759,0.26040462,0.2314328,78.0635838150289,901.0,6.8046145,759,ATG4D
ENSG00000129347,ENSG00000129347,Gene Expression,GRCh38,1426,0.6138728,0.47863677,58.786127167630056,2124.0,7.661527,1426,KRI1
ENSG00000129355,ENSG00000129355,Gene Expression,GRCh38,313,0.095375724,0.09109743,90.95375722543353,330.0,5.8021183,313,CDKN2D
ENSG00000129354,ENSG00000129354,Gene Expression,GRCh38,1047,0.47052023,0.38561624,69.73988439306358,1628.0,7.3957214,1047,AP1M2
ENSG00000129353,ENSG00000129353,Gene Expression,GRCh38,2517,1.8072255,1.0321966,27.254335260115603,6253.0,8.740976,2517,SLC44A2
ENSG00000129351,ENSG00000129351,Gene Expression,GRCh38,3088,3.3,1.4586151,10.751445086705203,11418.0,9.343034,3088,ILF3
ENSG00000213339,ENSG00000213339,Gene Expression,GRCh38,2211,1.2083815,0.79225993,36.09826589595375,4181.0,8.338545,2211,QTRT1
ENSG00000079805,ENSG00000079805,Gene Expression,GRCh38,2370,1.3861271,0.8696716,31.502890173410403,4796.0,8.475746,2370,DNM2
ENSG00000099203,ENSG00000099203,Gene Expression,GRCh38,1407,0.59768784,0.46855748,59.335260115606935,2068.0,7.6348205,1407,TMED1
ENSG00000214212,ENSG00000214212,Gene Expression,GRCh38,136,0.04017341,0.039387442,96.06936416184972,139.0,4.9416423,136,C19orf38
ENSG00000142453,ENSG00000142453,Gene Expression,GRCh38,1290,0.48959538,0.39850453,62.71676300578035,1694.0,7.435438,1290,CARM1
ENSG00000130733,ENSG00000130733,Gene Expression,GRCh38,1678,0.7586705,0.56455815,51.50289017341041,2625.0,7.873217,1678,YIPF2
ENSG00000142444,ENSG00000142444,Gene Expression,GRCh38,1206,0.45375723,0.3741514,65.14450867052022,1570.0,7.3594675,1206,TIMM29
ENSG00000127616,ENSG00000127616,Gene Expression,GRCh38,1475,0.6104046,0.47648546,57.369942196531795,2112.0,7.6558642,1475,SMARCA4
ENSG00000130164,ENSG00000130164,Gene Expression,GRCh38,799,0.28699422,0.25230944,76.90751445086705,993.0,6.901737,799,LDLR
ENSG00000161888,ENSG00000161888,Gene Expression,GRCh38,72,0.020809248,0.020595694,97.91907514450867,72.0,4.2904596,72,SPC24
ENSG00000197256,ENSG00000197256,Gene Expression,GRCh38,3041,2.3791907,1.2176362,12.109826589595373,8232.0,9.015905,3041,KANK2
ENSG00000130158,ENSG00000130158,Gene Expression,GRCh38,715,0.24739884,0.22106045,79.33526011560694,856.0,6.753438,715,DOCK6
ENSG00000105514,ENSG00000105514,Gene Expression,GRCh38,1648,0.8485549,0.6144042,52.369942196531795,2936.0,7.985144,1648,RAB3D
ENSG00000105518,ENSG00000105518,Gene Expression,GRCh38,1815,0.8947977,0.63911206,47.54335260115607,3096.0,8.038189,1815,TMEM205
ENSG00000183401,ENSG00000183401,Gene Expression,GRCh38,1435,0.6150289,0.47935286,58.52601156069363,2128.0,7.663408,1435,CCDC159
ENSG00000105520,ENSG00000105520,Gene Expression,GRCh38,1634,0.7286127,0.5473192,52.774566473988436,2521.0,7.8328075,1634,PLPPR2
ENSG00000173928,ENSG00000173928,Gene Expression,GRCh38,400,0.1265896,0.119195014,88.43930635838151,438.0,6.0844994,400,SWSAP1
ENSG00000187266,ENSG00000187266,Gene Expression,GRCh38,826,0.29450867,0.2581312,76.1271676300578,1019.0,6.927558,826,EPOR
ENSG00000205517,ENSG00000205517,Gene Expression,GRCh38,668,0.23063584,0.20753098,80.69364161849711,798.0,6.683361,668,RGL3
ENSG00000130175,ENSG00000130175,Gene Expression,GRCh38,2515,1.6127168,0.96039057,27.3121387283237,5580.0,8.627123,2515,PRKCSH
ENSG00000196361,ENSG00000196361,Gene Expression,GRCh38,76,0.022254335,0.02201032,97.80346820809248,77.0,4.356709,76,ELAVL3
ENSG00000161914,ENSG00000161914,Gene Expression,GRCh38,356,0.10895954,0.103422225,89.71098265895954,377.0,5.934894,356,ZNF653
ENSG00000130159,ENSG00000130159,Gene Expression,GRCh38,1782,0.8514451,0.61596644,48.49710982658959,2946.0,7.988543,1782,ECSIT
ENSG00000130176,ENSG00000130176,Gene Expression,GRCh38,3445,11.837283,2.5523536,0.43352601156069204,40957.0,10.620302,3445,CNN1
ENSG00000130165,ENSG00000130165,Gene Expression,GRCh38,2102,1.1106937,0.74701667,39.2485549132948,3843.0,8.254269,2102,ELOF1
ENSG00000198551,ENSG00000198551,Gene Expression,GRCh38,236,0.070809245,0.068414666,93.17919075144509,245.0,5.5053315,236,ZNF627
ENSG00000102575,ENSG00000102575,Gene Expression,GRCh38,981,0.40549132,0.34038693,71.64739884393063,1403.0,7.247081,981,ACP5
ENSG00000197933,ENSG00000197933,Gene Expression,GRCh38,441,0.13815029,0.1294044,87.25433526011561,478.0,6.1717005,441,ZNF823
ENSG00000197044,ENSG00000197044,Gene Expression,GRCh38,890,0.30953756,0.26967406,74.27745664739885,1071.0,6.9772816,890,ZNF441
ENSG00000171295,ENSG00000171295,Gene Expression,GRCh38,80,0.023699421,0.023422949,97.6878612716763,82.0,4.4188404,80,ZNF440
ENSG00000171291,ENSG00000171291,Gene Expression,GRCh38,586,0.19306359,0.17652445,83.06358381502889,668.0,6.505784,586,ZNF439
ENSG00000196757,ENSG00000196757,Gene Expression,GRCh38,1030,0.3748555,0.31834862,70.23121387283237,1297.0,7.16858,1030,ZNF700
ENSG00000197054,ENSG00000197054,Gene Expression,GRCh38,344,0.10635838,0.10107388,90.05780346820809,368.0,5.9107966,344,ZNF763
ENSG00000197647,ENSG00000197647,Gene Expression,GRCh38,575,0.19682081,0.17966871,83.38150289017341,681.0,6.5250297,575,ZNF433
ENSG00000223547,ENSG00000223547,Gene Expression,GRCh38,1051,0.3783237,0.32086805,69.6242774566474,1309.0,7.1777825,1051,ZNF844
ENSG00000132010,ENSG00000132010,Gene Expression,GRCh38,313,0.09653179,0.09215228,90.95375722543353,334.0,5.814131,313,ZNF20
ENSG00000257591,ENSG00000257591,Gene Expression,GRCh38,665,0.22572254,0.20353049,80.78034682080924,781.0,6.6618547,665,ZNF625
ENSG00000196646,ENSG00000196646,Gene Expression,GRCh38,1074,0.3933526,0.33171278,68.95953757225433,1361.0,7.2167096,1074,ZNF136
ENSG00000197857,ENSG00000197857,Gene Expression,GRCh38,934,0.34450868,0.29602864,73.00578034682081,1192.0,7.0842266,934,ZNF44
ENSG00000188868,ENSG00000188868,Gene Expression,GRCh38,644,0.22716764,0.20470878,81.38728323699422,786.0,6.668228,644,ZNF563
ENSG00000196466,ENSG00000196466,Gene Expression,GRCh38,645,0.21127167,0.19167078,81.35838150289018,731.0,6.5957804,645,ZNF799
ENSG00000180855,ENSG00000180855,Gene Expression,GRCh38,660,0.2251445,0.20305881,80.92485549132948,779.0,6.659294,660,ZNF443
ENSG00000242852,ENSG00000242852,Gene Expression,GRCh38,777,0.26387283,0.23418069,77.54335260115607,913.0,6.8178306,777,ZNF709
ENSG00000249709,ENSG00000249709,Gene Expression,GRCh38,679,0.22687861,0.20447323,80.3757225433526,785.0,6.666957,679,ZNF564
ENSG00000188033,ENSG00000188033,Gene Expression,GRCh38,574,0.18786128,0.17215444,83.41040462427746,650.0,6.4785094,574,ZNF490
ENSG00000104774,ENSG00000104774,Gene Expression,GRCh38,1827,0.7982659,0.5868228,47.19653179190752,2762.0,7.9240723,1827,MAN2B1
ENSG00000123154,ENSG00000123154,Gene Expression,GRCh38,679,0.2283237,0.20565039,80.3757225433526,790.0,6.673298,679,WDR83
ENSG00000105583,ENSG00000105583,Gene Expression,GRCh38,2820,2.3696532,1.2148099,18.497109826589597,8199.0,9.011889,2820,WDR83OS
ENSG00000095059,ENSG00000095059,Gene Expression,GRCh38,2303,1.3138728,0.8389227,33.4393063583815,4546.0,8.422223,2303,DHPS
ENSG00000132004,ENSG00000132004,Gene Expression,GRCh38,363,0.11242775,0.106544785,89.50867052023122,389.0,5.966147,363,FBXW9
ENSG00000105576,ENSG00000105576,Gene Expression,GRCh38,1685,0.7034682,0.5326663,51.30057803468209,2434.0,7.797702,1685,TNPO2
ENSG00000123144,ENSG00000123144,Gene Expression,GRCh38,3188,3.7231214,1.5524698,7.861271676300574,12882.0,9.463664,3188,TRIR
ENSG00000198356,ENSG00000198356,Gene Expression,GRCh38,1926,0.90924853,0.64670974,44.335260115606935,3146.0,8.054205,1926,GET3
ENSG00000095066,ENSG00000095066,Gene Expression,GRCh38,1129,0.4447977,0.3679693,67.36994219653178,1539.0,7.3395376,1129,HOOK2
ENSG00000171223,ENSG00000171223,Gene Expression,GRCh38,2495,2.0225434,1.1060987,27.89017341040463,6998.0,8.853522,2495,JUNB
ENSG00000104889,ENSG00000104889,Gene Expression,GRCh38,78,0.02283237,0.022575611,97.7456647398844,79.0,4.3820267,78,RNASEH2A
ENSG00000105612,ENSG00000105612,Gene Expression,GRCh38,1159,0.43092486,0.35832098,66.5028901734104,1491.0,7.307873,1159,DNASE2
ENSG00000105607,ENSG00000105607,Gene Expression,GRCh38,919,0.33236995,0.2869593,73.4393063583815,1150.0,7.0483866,919,GCDH
ENSG00000179115,ENSG00000179115,Gene Expression,GRCh38,1443,0.59277457,0.46547753,58.294797687861276,2051.0,7.62657,1443,FARSA
ENSG00000179218,ENSG00000179218,Gene Expression,GRCh38,3406,8.990751,2.3016598,1.5606936416184936,31108.0,10.345252,3406,CALR
ENSG00000179262,ENSG00000179262,Gene Expression,GRCh38,2782,1.8855492,1.0597153,19.595375722543352,6524.0,8.783396,2782,RAD23A
ENSG00000179271,ENSG00000179271,Gene Expression,GRCh38,2795,2.084393,1.1263549,19.219653179190754,7212.0,8.88364,2795,GADD45GIP1
ENSG00000008441,ENSG00000008441,Gene Expression,GRCh38,3179,3.5410404,1.5131562,8.121387283236992,12252.0,9.413527,3179,NFIX
ENSG00000104903,ENSG00000104903,Gene Expression,GRCh38,435,0.14104046,0.13194053,87.42774566473989,488.0,6.1923623,435,LYL1
ENSG00000160877,ENSG00000160877,Gene Expression,GRCh38,1150,0.43092486,0.35832098,66.76300578034682,1491.0,7.307873,1150,NACC1
ENSG00000104915,ENSG00000104915,Gene Expression,GRCh38,1350,0.5205202,0.4190525,60.982658959537574,1801.0,7.4966526,1350,STX10
ENSG00000160888,ENSG00000160888,Gene Expression,GRCh38,1671,0.7725434,0.5724155,51.70520231213873,2673.0,7.8913307,1671,IER2
ENSG00000104957,ENSG00000104957,Gene Expression,GRCh38,1449,0.5765896,0.45526403,58.12138728323699,1995.0,7.5989003,1449,CCDC130
ENSG00000037757,ENSG00000037757,Gene Expression,GRCh38,1317,0.5130058,0.41409826,61.9364161849711,1775.0,7.482119,1317,MRI1
ENSG00000104979,ENSG00000104979,Gene Expression,GRCh38,2722,2.0263007,1.1073409,21.32947976878613,7011.0,8.855378,2722,C19orf53
ENSG00000132003,ENSG00000132003,Gene Expression,GRCh38,448,0.14306359,0.13371202,87.0520231213873,495.0,6.206576,448,ZSWIM4
ENSG00000132016,ENSG00000132016,Gene Expression,GRCh38,186,0.057803467,0.05619456,94.6242774566474,200.0,5.3033047,186,C19orf57
ENSG00000132024,ENSG00000132024,Gene Expression,GRCh38,1257,0.50057805,0.4058504,63.67052023121387,1732.0,7.457609,1257,CC2D1A
ENSG00000132000,ENSG00000132000,Gene Expression,GRCh38,233,0.07225434,0.06976329,93.26589595375722,250.0,5.525453,233,PODNL1
ENSG00000132017,ENSG00000132017,Gene Expression,GRCh38,1166,0.44104046,0.3653654,66.30057803468208,1526.0,7.3310604,1166,DCAF15
ENSG00000132005,ENSG00000132005,Gene Expression,GRCh38,1114,0.41213873,0.34510538,67.80346820809248,1426.0,7.2633295,1114,RFX1
ENSG00000104998,ENSG00000104998,Gene Expression,GRCh38,402,0.12514451,0.11791148,88.38150289017341,433.0,6.073045,402,IL27RA
ENSG00000187867,ENSG00000187867,Gene Expression,GRCh38,491,0.16300578,0.15100785,85.8092485549133,564.0,6.336826,491,PALM3
ENSG00000141854,ENSG00000141854,Gene Expression,GRCh38,213,0.06560694,0.06354453,93.84393063583815,227.0,5.4293456,213,MISP3
ENSG00000141858,ENSG00000141858,Gene Expression,GRCh38,1248,0.48121387,0.39286193,63.93063583815029,1665.0,7.418181,1248,SAMD1
ENSG00000072062,ENSG00000072062,Gene Expression,GRCh38,2841,1.9635838,1.0863993,17.89017341040462,6794.0,8.823942,2841,PRKACA
ENSG00000105011,ENSG00000105011,Gene Expression,GRCh38,61,0.017919075,0.01776042,98.23699421965318,62.0,4.1431346,61,ASF1B
ENSG00000072071,ENSG00000072071,Gene Expression,GRCh38,621,0.2031792,0.18496738,82.05202312138728,703.0,6.5567784,621,ADGRL1
ENSG00000123146,ENSG00000123146,Gene Expression,GRCh38,1403,0.5615607,0.44568574,59.45086705202311,1943.0,7.572503,1403,ADGRE5
ENSG00000123136,ENSG00000123136,Gene Expression,GRCh38,1122,0.42774567,0.35609674,67.57225433526011,1480.0,7.3004727,1122,DDX39A
ENSG00000160951,ENSG00000160951,Gene Expression,GRCh38,222,0.0699422,0.067604624,93.58381502890174,242.0,5.4930615,222,PTGER1
ENSG00000123159,ENSG00000123159,Gene Expression,GRCh38,2237,1.1566474,0.7685549,35.346820809248555,4002.0,8.2948,2237,GIPC1
ENSG00000132002,ENSG00000132002,Gene Expression,GRCh38,2530,1.7661849,1.017469,26.878612716763005,6111.0,8.718009,2530,DNAJB1
ENSG00000099795,ENSG00000099795,Gene Expression,GRCh38,3151,3.1569364,1.4247783,8.930635838150291,10923.0,9.2987175,3151,NDUFB7
ENSG00000160961,ENSG00000160961,Gene Expression,GRCh38,950,0.33121386,0.2860912,72.54335260115607,1146.0,7.044905,950,ZNF333
ENSG00000127507,ENSG00000127507,Gene Expression,GRCh38,437,0.1398844,0.13092685,87.3699421965318,484.0,6.184149,437,ADGRE2
ENSG00000188269,ENSG00000188269,Gene Expression,GRCh38,270,0.08699422,0.08341629,92.1965317919075,301.0,5.710427,270,OR7A5
ENSG00000105137,ENSG00000105137,Gene Expression,GRCh38,1214,0.43468207,0.36094326,64.91329479768785,1504.0,7.3165483,1214,SYDE1
ENSG00000105135,ENSG00000105135,Gene Expression,GRCh38,1772,0.7930636,0.58392566,48.786127167630056,2744.0,7.9175363,1772,ILVBL
ENSG00000074181,ENSG00000074181,Gene Expression,GRCh38,952,0.36705202,0.3126566,72.48554913294798,1270.0,7.147559,952,NOTCH3
ENSG00000105131,ENSG00000105131,Gene Expression,GRCh38,73,0.021098265,0.020878779,97.89017341040463,73.0,4.304065,73,EPHX3
ENSG00000141867,ENSG00000141867,Gene Expression,GRCh38,2724,1.848555,1.0468118,21.271676300578036,6396.0,8.763584,2724,BRD4
ENSG00000105127,ENSG00000105127,Gene Expression,GRCh38,1462,0.5817919,0.45855832,57.7456647398844,2013.0,7.607878,1462,AKAP8
ENSG00000011243,ENSG00000011243,Gene Expression,GRCh38,1873,0.8820809,0.63237804,45.86705202312139,3052.0,8.02388,1873,AKAP8L
ENSG00000105122,ENSG00000105122,Gene Expression,GRCh38,219,0.06705202,0.06489973,93.67052023121387,232.0,5.4510384,219,RASAL3
ENSG00000171954,ENSG00000171954,Gene Expression,GRCh38,669,0.30606937,0.26702216,80.66473988439307,1059.0,6.9660244,669,CYP4F22
ENSG00000186526,ENSG00000186526,Gene Expression,GRCh38,163,0.05433526,0.05291048,95.28901734104046,188.0,5.241747,163,CYP4F8
ENSG00000167461,ENSG00000167461,Gene Expression,GRCh38,1615,0.7135838,0.538587,53.32369942196532,2469.0,7.8119736,1615,RAB8A
ENSG00000196684,ENSG00000196684,Gene Expression,GRCh38,182,0.055780347,0.054280158,94.73988439306358,193.0,5.267858,182,HSH2D
ENSG00000105058,ENSG00000105058,Gene Expression,GRCh38,2151,1.1419076,0.7616968,37.83236994219653,3951.0,8.281977,2151,FAM32A
ENSG00000072958,ENSG00000072958,Gene Expression,GRCh38,1876,0.817341,0.59737444,45.78034682080925,2828.0,7.9476786,1876,AP1M1
ENSG00000127527,ENSG00000127527,Gene Expression,GRCh38,959,0.3413295,0.29366127,72.28323699421966,1181.0,7.074963,959,EPS15L1
ENSG00000105072,ENSG00000105072,Gene Expression,GRCh38,602,0.19132948,0.1750699,82.60115606936415,662.0,6.496775,602,C19orf44
ENSG00000085872,ENSG00000085872,Gene Expression,GRCh38,1530,0.6447977,0.4976174,55.78034682080926,2231.0,7.7106533,1530,CHERP
ENSG00000127526,ENSG00000127526,Gene Expression,GRCh38,2093,1.2343931,0.8039697,39.50867052023121,4271.0,8.359838,2093,SLC35E1
ENSG00000105085,ENSG00000105085,Gene Expression,GRCh38,743,0.25202313,0.22476074,78.52601156069365,872.0,6.7719355,743,MED26
ENSG00000072954,ENSG00000072954,Gene Expression,GRCh38,582,0.19046243,0.17434183,83.17919075144509,659.0,6.49224,582,TMEM38A
ENSG00000188039,ENSG00000188039,Gene Expression,GRCh38,372,0.12138728,0.114566565,89.2485549132948,420.0,6.042633,372,NWD1
ENSG00000127511,ENSG00000127511,Gene Expression,GRCh38,1795,0.8268786,0.6026088,48.12138728323699,2861.0,7.959276,1795,SIN3B
ENSG00000127533,ENSG00000127533,Gene Expression,GRCh38,194,0.06387283,0.061915863,94.39306358381504,221.0,5.4026775,194,F2RL3
ENSG00000160111,ENSG00000160111,Gene Expression,GRCh38,1784,0.9653179,0.675654,48.43930635838151,3340.0,8.114025,1784,CPAMD8
ENSG00000131351,ENSG00000131351,Gene Expression,GRCh38,352,0.10867052,0.103161566,89.82658959537572,376.0,5.9322453,352,HAUS8
ENSG00000099331,ENSG00000099331,Gene Expression,GRCh38,1070,0.3783237,0.32086805,69.07514450867052,1309.0,7.1777825,1070,MYO9B
ENSG00000053501,ENSG00000053501,Gene Expression,GRCh38,1137,0.42456648,0.35386753,67.13872832369943,1469.0,7.293018,1137,USE1
ENSG00000099330,ENSG00000099330,Gene Expression,GRCh38,1524,0.666474,0.51071,55.95375722543352,2306.0,7.7437034,1524,OCEL1
ENSG00000160113,ENSG00000160113,Gene Expression,GRCh38,749,0.25,0.22314355,78.35260115606937,865.0,6.763885,749,NR2F6
ENSG00000130307,ENSG00000130307,Gene Expression,GRCh38,193,0.06098266,0.059195515,94.42196531791907,211.0,5.3565865,193,USHBP1
ENSG00000105393,ENSG00000105393,Gene Expression,GRCh38,2117,1.1361271,0.75899446,38.8150289017341,3931.0,8.276903,2117,BABAM1
ENSG00000127220,ENSG00000127220,Gene Expression,GRCh38,1152,0.41763005,0.3489865,66.70520231213872,1445.0,7.2765565,1152,ABHD8
ENSG00000130311,ENSG00000130311,Gene Expression,GRCh38,257,0.077456646,0.074603304,92.57225433526011,268.0,5.5947113,257,DDA1
ENSG00000074855,ENSG00000074855,Gene Expression,GRCh38,446,0.13930635,0.13041961,87.10982658959537,482.0,6.1800165,446,ANO8
ENSG00000130299,ENSG00000130299,Gene Expression,GRCh38,614,0.20173411,0.1837656,82.25433526011561,698.0,6.5496507,614,GTPBP3
ENSG00000130300,ENSG00000130300,Gene Expression,GRCh38,1558,0.8179191,0.5976925,54.97109826589595,2830.0,7.9483852,1558,PLVAP
ENSG00000269720,ENSG00000269720,Gene Expression,GRCh38,262,0.08034682,0.07728212,92.42774566473987,278.0,5.6312118,262,CCDC194
ENSG00000130303,ENSG00000130303,Gene Expression,GRCh38,3248,3.7742774,1.5632427,6.127167630057806,13059.0,9.477309,3248,BST2
ENSG00000141971,ENSG00000141971,Gene Expression,GRCh38,797,0.27687863,0.24441853,76.96531791907515,958.0,6.865891,797,MVB12A
ENSG00000188051,ENSG00000188051,Gene Expression,GRCh38,128,0.03815029,0.03744056,96.30057803468208,132.0,4.890349,128,TMEM221
ENSG00000130304,ENSG00000130304,Gene Expression,GRCh38,1742,0.77572256,0.5742074,49.65317919075144,2684.0,7.895436,1742,SLC27A1
ENSG00000130313,ENSG00000130313,Gene Expression,GRCh38,2035,1.0768787,0.73086613,41.1849710982659,3726.0,8.223359,2035,PGLS
ENSG00000167483,ENSG00000167483,Gene Expression,GRCh38,82,0.024277456,0.023987442,97.6300578034682,84.0,4.4426513,82,NIBAN3
ENSG00000130309,ENSG00000130309,Gene Expression,GRCh38,1870,0.8265896,0.6024506,45.95375722543352,2860.0,7.9589267,1870,COLGALT1
ENSG00000130479,ENSG00000130479,Gene Expression,GRCh38,550,0.17803468,0.16384752,84.10404624277457,616.0,6.424869,550,MAP1S
ENSG00000130475,ENSG00000130475,Gene Expression,GRCh38,86,0.025722543,0.025397284,97.51445086705203,89.0,4.4998097,86,FCHO1
ENSG00000105639,ENSG00000105639,Gene Expression,GRCh38,778,0.266185,0.23600844,77.51445086705202,921.0,6.8265452,778,JAK3
ENSG00000007080,ENSG00000007080,Gene Expression,GRCh38,2048,1.0153179,0.70077693,40.80924855491329,3513.0,8.164511,2048,CCDC124
ENSG00000105643,ENSG00000105643,Gene Expression,GRCh38,1416,0.61300576,0.47809938,59.07514450867052,2121.0,7.6601143,1416,ARRDC2
ENSG00000099308,ENSG00000099308,Gene Expression,GRCh38,798,0.26734105,0.23692104,76.93641618497111,925.0,6.8308744,798,MAST3
ENSG00000105647,ENSG00000105647,Gene Expression,GRCh38,868,0.29132947,0.25567228,74.91329479768787,1008.0,6.916715,868,PIK3R2
ENSG00000216490,ENSG00000216490,Gene Expression,GRCh38,633,0.23208092,0.20870455,81.70520231213872,803.0,6.689599,633,IFI30
ENSG00000105649,ENSG00000105649,Gene Expression,GRCh38,176,0.05433526,0.05291048,94.91329479768787,188.0,5.241747,176,RAB3A
ENSG00000105650,ENSG00000105650,Gene Expression,GRCh38,427,0.13641618,0.1278796,87.65895953757226,472.0,6.1590953,427,PDE4C
ENSG00000130518,ENSG00000130518,Gene Expression,GRCh38,117,0.0349711,0.034373503,96.61849710982659,121.0,4.804021,117,IQCN
ENSG00000130520,ENSG00000130520,Gene Expression,GRCh38,1828,0.8751445,0.6286857,47.167630057803464,3028.0,8.015987,1828,LSM4
ENSG00000130517,ENSG00000130517,Gene Expression,GRCh38,1693,0.7416185,0.5548149,51.069364161849705,2566.0,7.850493,1693,PGPEP1
ENSG00000130513,ENSG00000130513,Gene Expression,GRCh38,263,0.08728324,0.08368214,92.39884393063585,302.0,5.7137327,263,GDF15
ENSG00000175489,ENSG00000175489,Gene Expression,GRCh38,179,0.05549133,0.05400637,94.82658959537572,192.0,5.26269,179,LRRC25
ENSG00000130511,ENSG00000130511,Gene Expression,GRCh38,960,0.33699423,0.290424,72.25433526011561,1166.0,7.0621915,960,SSBP4
ENSG00000105656,ENSG00000105656,Gene Expression,GRCh38,947,0.33063585,0.2856569,72.6300578034682,1144.0,7.04316,947,ELL
ENSG00000105701,ENSG00000105701,Gene Expression,GRCh38,3390,5.497688,1.8714464,2.023121387283233,19022.0,9.853404,3390,FKBP8
ENSG00000105700,ENSG00000105700,Gene Expression,GRCh38,2590,1.7265896,1.0030515,25.144508670520228,5974.0,8.695339,2590,KXD1
ENSG00000221983,ENSG00000221983,Gene Expression,GRCh38,3459,22.533237,3.158414,0.028901734104047616,77965.0,11.264029,3459,UBA52
ENSG00000006016,ENSG00000006016,Gene Expression,GRCh38,102,0.035549134,0.03493185,97.0520231213873,123.0,4.8202815,102,CRLF1
ENSG00000006015,ENSG00000006015,Gene Expression,GRCh38,2398,1.3898844,0.87124497,30.693641618497114,4809.0,8.478453,2398,REX1BD
ENSG00000105696,ENSG00000105696,Gene Expression,GRCh38,162,0.048554912,0.047412943,95.3179190751445,168.0,5.1298985,162,TMEM59L
ENSG00000167487,ENSG00000167487,Gene Expression,GRCh38,244,0.073121384,0.07057159,92.94797687861272,253.0,5.5373344,244,KLHL26
ENSG00000005007,ENSG00000005007,Gene Expression,GRCh38,2288,1.2919075,0.82938445,33.872832369942195,4470.0,8.405367,2288,UPF1
ENSG00000105669,ENSG00000105669,Gene Expression,GRCh38,3076,3.1598265,1.4254733,11.098265895953752,10933.0,9.299632,3076,COPE
ENSG00000105671,ENSG00000105671,Gene Expression,GRCh38,1437,0.5933526,0.46584034,58.468208092485554,2053.0,7.6275444,1437,DDX49
ENSG00000051128,ENSG00000051128,Gene Expression,GRCh38,924,0.32543352,0.2817396,73.29479768786126,1126.0,7.0273147,924,HOMER3
ENSG00000064607,ENSG00000064607,Gene Expression,GRCh38,1518,0.6407514,0.49515432,56.127167630057805,2217.0,7.704361,1518,SUGP2
ENSG00000105676,ENSG00000105676,Gene Expression,GRCh38,727,0.25722542,0.22890724,78.98843930635839,890.0,6.7923446,727,ARMC6
ENSG00000181035,ENSG00000181035,Gene Expression,GRCh38,548,0.1783237,0.16409284,84.16184971098266,617.0,6.4264884,548,SLC25A42
ENSG00000064545,ENSG00000064545,Gene Expression,GRCh38,1091,0.39479768,0.33274937,68.46820809248555,1366.0,7.2203736,1091,TMEM161A
ENSG00000213999,ENSG00000213999,Gene Expression,GRCh38,474,0.15057804,0.14026445,86.30057803468209,521.0,6.2576675,474,MEF2B
ENSG00000064490,ENSG00000064490,Gene Expression,GRCh38,831,0.2916185,0.2558961,75.98265895953757,1009.0,6.9177055,831,RFXANK
ENSG00000184162,ENSG00000184162,Gene Expression,GRCh38,461,0.14797688,0.13800116,86.67630057803468,512.0,6.240276,461,NR2C2AP
ENSG00000213996,ENSG00000213996,Gene Expression,GRCh38,108,0.03265896,0.03213699,96.878612716763,113.0,4.7361984,108,TM6SF2
ENSG00000105705,ENSG00000105705,Gene Expression,GRCh38,622,0.20491329,0.1864076,82.02312138728324,709.0,6.565265,622,SUGP1
ENSG00000129933,ENSG00000129933,Gene Expression,GRCh38,1766,0.783815,0.57875437,48.959537572254334,2712.0,7.9058104,1766,MAU2
ENSG00000167491,ENSG00000167491,Gene Expression,GRCh38,1846,0.85086703,0.6156542,46.64739884393063,2944.0,7.987864,1846,GATAD2A
ENSG00000178093,ENSG00000178093,Gene Expression,GRCh38,76,0.022254335,0.02201032,97.80346820809248,77.0,4.356709,76,TSSK6
ENSG00000186010,ENSG00000186010,Gene Expression,GRCh38,3195,3.851156,1.5792171,7.658959537572252,13325.0,9.497473,3195,NDUFA13
ENSG00000250067,ENSG00000250067,Gene Expression,GRCh38,748,0.26040462,0.2314328,78.38150289017341,901.0,6.8046145,748,YJEFN3
ENSG00000105717,ENSG00000105717,Gene Expression,GRCh38,166,0.048265897,0.04713727,95.20231213872833,167.0,5.123964,166,PBX4
ENSG00000064547,ENSG00000064547,Gene Expression,GRCh38,461,0.14768787,0.13774937,86.67630057803468,511.0,6.2383246,461,LPAR2
ENSG00000089639,ENSG00000089639,Gene Expression,GRCh38,428,0.13554913,0.12711635,87.6300578034682,469.0,6.152733,428,GMIP
ENSG00000105726,ENSG00000105726,Gene Expression,GRCh38,1239,0.483815,0.39461648,64.1907514450867,1674.0,7.4235682,1239,ATP13A1
ENSG00000181896,ENSG00000181896,Gene Expression,GRCh38,617,0.20895953,0.1897601,82.16763005780346,723.0,6.584791,617,ZNF101
ENSG00000105708,ENSG00000105708,Gene Expression,GRCh38,1110,0.41763005,0.3489865,67.91907514450868,1445.0,7.2765565,1110,ZNF14
ENSG00000256771,ENSG00000256771,Gene Expression,GRCh38,773,0.26791906,0.23737702,77.65895953757224,927.0,6.8330317,773,ZNF253
